#"INDEX","LOCATION","STATE","SEVERITY","NAME","DATE/TIME","USER","NOTES"
"211","Slot 1","Clearing","Cleared","Demodulator not locked","Fri 17-Jul-2015  01:04:22.7 (GMT-06:00)","SYS",""
"212","Slot 1","Clearing","Cleared","Traffic path down","Fri 17-Jul-2015  01:04:24.3 (GMT-06:00)","SYS",""
"213","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Fri 17-Jul-2015  01:04:25.3 (GMT-06:00)","SYS",""
"214","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 17-Jul-2015  01:04:33.3 (GMT-06:00)","SYS",""
"215","Slot 1","Raising","Major","Demodulator not locked","Fri 17-Jul-2015  15:30:03.4 (GMT-06:00)","SYS",""
"216","Slot 1","Clearing","Cleared","Demodulator not locked","Fri 17-Jul-2015  15:30:03.8 (GMT-06:00)","SYS",""
"217","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 17-Jul-2015  15:30:04.3 (GMT-06:00)","SYS",""
"218","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 17-Jul-2015  15:30:14.3 (GMT-06:00)","SYS",""
"219","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 17-Jul-2015  17:13:15.3 (GMT-06:00)","SYS",""
"220","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 17-Jul-2015  17:13:26.3 (GMT-06:00)","SYS",""
"221","Slot 1","Raising","Major","Demodulator not locked","Fri 17-Jul-2015  19:47:40.8 (GMT-06:00)","SYS",""
"222","Slot 1","Clearing","Cleared","Demodulator not locked","Fri 17-Jul-2015  19:47:41.2 (GMT-06:00)","SYS",""
"223","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 17-Jul-2015  19:47:41.3 (GMT-06:00)","SYS",""
"224","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 17-Jul-2015  19:47:51.2 (GMT-06:00)","SYS",""
"225","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 19-Jul-2015  15:01:35.2 (GMT-06:00)","SYS",""
"226","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 19-Jul-2015  15:01:44.2 (GMT-06:00)","SYS",""
"227","Slot 1","Raising","Major","Demodulator not locked","Tue 21-Jul-2015  20:09:23.0 (GMT-06:00)","SYS",""
"228","Slot 1","Raising","Critical","Traffic path down","Tue 21-Jul-2015  20:09:23.2 (GMT-06:00)","SYS",""
"229","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Tue 21-Jul-2015  20:09:23.2 (GMT-06:00)","SYS",""
"230","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 21-Jul-2015  20:09:23.2 (GMT-06:00)","SYS",""
"231","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 21-Jul-2015  20:09:23.8 (GMT-06:00)","SYS",""
"232","Slot 1","Raising","Major","Demodulator not locked","Tue 21-Jul-2015  20:09:24.0 (GMT-06:00)","SYS",""
"233","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 21-Jul-2015  20:09:24.2 (GMT-06:00)","SYS",""
"234","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Tue 21-Jul-2015  20:09:25.2 (GMT-06:00)","SYS",""
"235","Slot 1","Clearing","Cleared","Traffic path down","Tue 21-Jul-2015  20:09:25.8 (GMT-06:00)","SYS",""
"236","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 21-Jul-2015  20:09:34.2 (GMT-06:00)","SYS",""
"237","Slot 1","Raising","Major","Demodulator not locked","Tue 21-Jul-2015  20:11:24.8 (GMT-06:00)","SYS",""
"238","Slot 1","Raising","Critical","Traffic path down","Tue 21-Jul-2015  20:11:25.2 (GMT-06:00)","SYS",""
"239","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Tue 21-Jul-2015  20:11:25.2 (GMT-06:00)","SYS",""
"240","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 21-Jul-2015  20:11:25.2 (GMT-06:00)","SYS",""
"241","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 21-Jul-2015  20:11:25.4 (GMT-06:00)","SYS",""
"242","Slot 1","Clearing","Cleared","Traffic path down","Tue 21-Jul-2015  20:11:27.2 (GMT-06:00)","SYS",""
"243","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Tue 21-Jul-2015  20:11:27.2 (GMT-06:00)","SYS",""
"244","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 21-Jul-2015  20:11:35.2 (GMT-06:00)","SYS",""
"245","Slot 1","Raising","Major","Demodulator not locked","Tue 21-Jul-2015  23:12:48.3 (GMT-06:00)","SYS",""
"246","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 21-Jul-2015  23:12:48.8 (GMT-06:00)","SYS",""
"247","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 21-Jul-2015  23:12:49.2 (GMT-06:00)","SYS",""
"248","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 21-Jul-2015  23:12:58.2 (GMT-06:00)","SYS",""
"249","Slot 1","Raising","Major","Demodulator not locked","Wed 22-Jul-2015  00:24:31.3 (GMT-06:00)","SYS",""
"250","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 22-Jul-2015  00:24:31.5 (GMT-06:00)","SYS",""
"251","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 22-Jul-2015  00:24:32.2 (GMT-06:00)","SYS",""
"252","Slot 1","Raising","Major","Demodulator not locked","Wed 22-Jul-2015  00:24:34.1 (GMT-06:00)","SYS",""
"253","Slot 1","Raising","Critical","Traffic path down","Wed 22-Jul-2015  00:24:34.2 (GMT-06:00)","SYS",""
"254","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Wed 22-Jul-2015  00:24:34.2 (GMT-06:00)","SYS",""
"255","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 22-Jul-2015  00:24:34.3 (GMT-06:00)","SYS",""
"256","Slot 1","Clearing","Cleared","Traffic path down","Wed 22-Jul-2015  00:24:36.2 (GMT-06:00)","SYS",""
"257","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Wed 22-Jul-2015  00:24:36.2 (GMT-06:00)","SYS",""
"258","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 22-Jul-2015  00:24:41.2 (GMT-06:00)","SYS",""
"259","Slot 1","Raising","Major","Demodulator not locked","Wed 22-Jul-2015  00:33:22.6 (GMT-06:00)","SYS",""
"260","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 22-Jul-2015  00:33:22.8 (GMT-06:00)","SYS",""
"261","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 22-Jul-2015  00:33:24.2 (GMT-06:00)","SYS",""
"262","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 22-Jul-2015  00:33:33.2 (GMT-06:00)","SYS",""
"263","Slot 1","Raising","Major","Demodulator not locked","Wed 22-Jul-2015  02:19:20.6 (GMT-06:00)","SYS",""
"264","Slot 3","Raising","Major","DPP channel link down","Wed 22-Jul-2015  02:19:20.9 (GMT-06:00)","SYS",""
"265","Slot 1","Raising","Critical","Traffic path down","Wed 22-Jul-2015  02:19:21.3 (GMT-06:00)","SYS",""
"266","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Wed 22-Jul-2015  02:19:21.3 (GMT-06:00)","SYS",""
"267","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 22-Jul-2015  02:19:21.3 (GMT-06:00)","SYS",""
"268","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 22-Jul-2015  02:19:21.6 (GMT-06:00)","SYS",""
"269","Slot 3","Clearing","Cleared","DPP channel link down","Wed 22-Jul-2015  02:19:21.9 (GMT-06:00)","SYS",""
"270","Slot 1","Clearing","Cleared","Traffic path down","Wed 22-Jul-2015  02:19:23.2 (GMT-06:00)","SYS",""
"271","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Wed 22-Jul-2015  02:19:23.2 (GMT-06:00)","SYS",""
"272","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 22-Jul-2015  02:19:31.2 (GMT-06:00)","SYS",""
"273","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 22-Jul-2015  02:36:04.2 (GMT-06:00)","SYS",""
"274","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 22-Jul-2015  02:36:13.2 (GMT-06:00)","SYS",""
"275","Slot 1","Raising","Major","Demodulator not locked","Wed 22-Jul-2015  11:46:36.6 (GMT-06:00)","SYS",""
"276","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 22-Jul-2015  11:46:36.8 (GMT-06:00)","SYS",""
"277","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 22-Jul-2015  11:46:38.2 (GMT-06:00)","SYS",""
"278","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 22-Jul-2015  11:46:47.2 (GMT-06:00)","SYS",""
"279","Slot 1","Raising","Major","Demodulator not locked","Wed 22-Jul-2015  11:47:26.7 (GMT-06:00)","SYS",""
"280","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 22-Jul-2015  11:47:26.9 (GMT-06:00)","SYS",""
"281","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 22-Jul-2015  11:47:28.2 (GMT-06:00)","SYS",""
"282","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 22-Jul-2015  11:47:37.2 (GMT-06:00)","SYS",""
"283","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 22-Jul-2015  13:20:00.2 (GMT-06:00)","SYS",""
"284","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 22-Jul-2015  13:20:09.2 (GMT-06:00)","SYS",""
"285","Slot 1","Raising","Major","Demodulator not locked","Wed 22-Jul-2015  14:01:45.2 (GMT-06:00)","SYS",""
"286","Slot 1","Raising","Critical","Traffic path down","Wed 22-Jul-2015  14:01:45.2 (GMT-06:00)","SYS",""
"287","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Wed 22-Jul-2015  14:01:45.2 (GMT-06:00)","SYS",""
"288","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 22-Jul-2015  14:01:45.2 (GMT-06:00)","SYS",""
"289","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 22-Jul-2015  14:01:45.8 (GMT-06:00)","SYS",""
"290","Slot 1","Raising","Major","Demodulator not locked","Wed 22-Jul-2015  14:01:46.0 (GMT-06:00)","SYS",""
"291","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 22-Jul-2015  14:01:46.2 (GMT-06:00)","SYS",""
"292","Slot 1","Clearing","Cleared","Traffic path down","Wed 22-Jul-2015  14:01:47.2 (GMT-06:00)","SYS",""
"293","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Wed 22-Jul-2015  14:01:47.2 (GMT-06:00)","SYS",""
"294","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 22-Jul-2015  14:01:56.2 (GMT-06:00)","SYS",""
"295","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 22-Jul-2015  14:25:57.2 (GMT-06:00)","SYS",""
"296","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 22-Jul-2015  14:26:06.2 (GMT-06:00)","SYS",""
"297","Slot 1","Raising","Major","Demodulator not locked","Wed 22-Jul-2015  14:46:37.1 (GMT-06:00)","SYS",""
"298","Slot 1","Raising","Critical","Traffic path down","Wed 22-Jul-2015  14:46:37.2 (GMT-06:00)","SYS",""
"299","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Wed 22-Jul-2015  14:46:37.2 (GMT-06:00)","SYS",""
"300","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 22-Jul-2015  14:46:37.2 (GMT-06:00)","SYS",""
"301","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 22-Jul-2015  14:46:37.3 (GMT-06:00)","SYS",""
"302","Slot 1","Clearing","Cleared","Traffic path down","Wed 22-Jul-2015  14:46:39.2 (GMT-06:00)","SYS",""
"303","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Wed 22-Jul-2015  14:46:39.2 (GMT-06:00)","SYS",""
"304","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 22-Jul-2015  14:46:47.2 (GMT-06:00)","SYS",""
"305","Slot 1","Raising","Major","Demodulator not locked","Wed 22-Jul-2015  17:12:44.4 (GMT-06:00)","SYS",""
"306","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 22-Jul-2015  17:12:44.6 (GMT-06:00)","SYS",""
"307","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 22-Jul-2015  17:12:45.2 (GMT-06:00)","SYS",""
"308","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 22-Jul-2015  17:12:54.2 (GMT-06:00)","SYS",""
"309","Slot 1","Raising","Major","Demodulator not locked","Thu 23-Jul-2015  12:39:52.2 (GMT-06:00)","SYS",""
"310","Slot 1","Raising","Critical","Traffic path down","Thu 23-Jul-2015  12:39:52.2 (GMT-06:00)","SYS",""
"311","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Thu 23-Jul-2015  12:39:52.2 (GMT-06:00)","SYS",""
"312","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 23-Jul-2015  12:39:52.2 (GMT-06:00)","SYS",""
"313","Slot 1","Clearing","Cleared","Demodulator not locked","Thu 23-Jul-2015  12:39:52.4 (GMT-06:00)","SYS",""
"314","Slot 1","Clearing","Cleared","Traffic path down","Thu 23-Jul-2015  12:39:54.2 (GMT-06:00)","SYS",""
"315","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Thu 23-Jul-2015  12:39:54.2 (GMT-06:00)","SYS",""
"316","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 23-Jul-2015  12:40:03.2 (GMT-06:00)","SYS",""
"317","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 23-Jul-2015  22:08:26.2 (GMT-06:00)","SYS",""
"318","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 23-Jul-2015  22:08:35.2 (GMT-06:00)","SYS",""
"319","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 24-Jul-2015  14:58:12.2 (GMT-06:00)","SYS",""
"320","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 24-Jul-2015  14:58:21.2 (GMT-06:00)","SYS",""
"321","Slot 1","Raising","Major","Demodulator not locked","Sat 25-Jul-2015  02:23:25.1 (GMT-06:00)","SYS",""
"322","Slot 1","Raising","Critical","Traffic path down","Sat 25-Jul-2015  02:23:25.2 (GMT-06:00)","SYS",""
"323","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Sat 25-Jul-2015  02:23:25.2 (GMT-06:00)","SYS",""
"324","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 25-Jul-2015  02:23:25.2 (GMT-06:00)","SYS",""
"325","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 25-Jul-2015  02:23:25.3 (GMT-06:00)","SYS",""
"326","Slot 1","Clearing","Cleared","Traffic path down","Sat 25-Jul-2015  02:23:27.2 (GMT-06:00)","SYS",""
"327","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Sat 25-Jul-2015  02:23:27.2 (GMT-06:00)","SYS",""
"328","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 25-Jul-2015  02:23:35.2 (GMT-06:00)","SYS",""
"329","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 25-Jul-2015  17:53:24.2 (GMT-06:00)","SYS",""
"330","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 25-Jul-2015  17:53:33.2 (GMT-06:00)","SYS",""
"331","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 25-Jul-2015  20:48:03.2 (GMT-06:00)","SYS",""
"332","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 25-Jul-2015  20:48:12.2 (GMT-06:00)","SYS",""
"333","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 26-Jul-2015  04:14:57.2 (GMT-06:00)","SYS",""
"334","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 26-Jul-2015  04:15:07.2 (GMT-06:00)","SYS",""
"335","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 27-Jul-2015  15:44:21.3 (GMT-06:00)","SYS",""
"336","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 27-Jul-2015  15:44:31.3 (GMT-06:00)","SYS",""
"337","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 27-Jul-2015  15:46:32.3 (GMT-06:00)","SYS",""
"338","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 27-Jul-2015  15:46:41.3 (GMT-06:00)","SYS",""
"339","Slot 1","Raising","Major","Demodulator not locked","Tue 28-Jul-2015  13:39:24.5 (GMT-06:00)","SYS",""
"340","Slot 1","Raising","Critical","Traffic path down","Tue 28-Jul-2015  13:39:24.8 (GMT-06:00)","SYS",""
"341","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 28-Jul-2015  13:39:24.9 (GMT-06:00)","SYS",""
"342","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 28-Jul-2015  13:39:25.3 (GMT-06:00)","SYS",""
"343","Slot 1","Clearing","Cleared","Traffic path down","Tue 28-Jul-2015  13:39:27.1 (GMT-06:00)","SYS",""
"344","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 28-Jul-2015  13:39:34.3 (GMT-06:00)","SYS",""
"345","Slot 1","Raising","Major","Demodulator not locked","Tue 28-Jul-2015  19:55:14.5 (GMT-06:00)","SYS",""
"346","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 28-Jul-2015  19:55:14.7 (GMT-06:00)","SYS",""
"347","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 28-Jul-2015  19:55:15.2 (GMT-06:00)","SYS",""
"348","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 28-Jul-2015  19:55:24.3 (GMT-06:00)","SYS",""
"349","Slot 1","Raising","Major","Demodulator not locked","Wed 29-Jul-2015  02:23:47.2 (GMT-06:00)","SYS",""
"350","Slot 1","Raising","Critical","Traffic path down","Wed 29-Jul-2015  02:23:47.3 (GMT-06:00)","SYS",""
"351","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Wed 29-Jul-2015  02:23:47.3 (GMT-06:00)","SYS",""
"352","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 29-Jul-2015  02:23:47.3 (GMT-06:00)","SYS",""
"353","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 29-Jul-2015  02:23:47.6 (GMT-06:00)","SYS",""
"354","Slot 1","Clearing","Cleared","Traffic path down","Wed 29-Jul-2015  02:23:49.3 (GMT-06:00)","SYS",""
"355","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Wed 29-Jul-2015  02:23:49.3 (GMT-06:00)","SYS",""
"356","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 29-Jul-2015  02:23:57.3 (GMT-06:00)","SYS",""
"357","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 29-Jul-2015  15:49:17.3 (GMT-06:00)","SYS",""
"358","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 29-Jul-2015  15:49:26.3 (GMT-06:00)","SYS",""
"359","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 29-Jul-2015  16:19:59.3 (GMT-06:00)","SYS",""
"360","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 29-Jul-2015  16:20:08.3 (GMT-06:00)","SYS",""
"361","Slot 1","Raising","Major","Demodulator not locked","Wed 29-Jul-2015  20:19:10.4 (GMT-06:00)","SYS",""
"362","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 29-Jul-2015  20:19:11.0 (GMT-06:00)","SYS",""
"363","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 29-Jul-2015  20:19:11.3 (GMT-06:00)","SYS",""
"364","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 29-Jul-2015  20:19:21.3 (GMT-06:00)","SYS",""
"365","Slot 1","Raising","Major","Demodulator not locked","Thu 30-Jul-2015  17:21:07.0 (GMT-06:00)","SYS",""
"366","Slot 1","Raising","Critical","Traffic path down","Thu 30-Jul-2015  17:21:07.3 (GMT-06:00)","SYS",""
"367","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Thu 30-Jul-2015  17:21:07.3 (GMT-06:00)","SYS",""
"368","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 30-Jul-2015  17:21:07.3 (GMT-06:00)","SYS",""
"369","Slot 1","Clearing","Cleared","Demodulator not locked","Thu 30-Jul-2015  17:21:07.5 (GMT-06:00)","SYS",""
"370","Slot 1","Clearing","Cleared","Traffic path down","Thu 30-Jul-2015  17:21:09.3 (GMT-06:00)","SYS",""
"371","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Thu 30-Jul-2015  17:21:09.3 (GMT-06:00)","SYS",""
"372","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 30-Jul-2015  17:21:17.3 (GMT-06:00)","SYS",""
"373","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 30-Jul-2015  19:43:45.3 (GMT-06:00)","SYS",""
"374","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 30-Jul-2015  19:43:55.3 (GMT-06:00)","SYS",""
"375","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 30-Jul-2015  23:23:24.3 (GMT-06:00)","SYS",""
"376","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 30-Jul-2015  23:23:34.3 (GMT-06:00)","SYS",""
"377","Slot 1","Raising","Major","Demodulator not locked","Sat 01-Aug-2015  13:36:43.8 (GMT-06:00)","SYS",""
"378","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 01-Aug-2015  13:36:44.0 (GMT-06:00)","SYS",""
"379","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 01-Aug-2015  13:36:45.3 (GMT-06:00)","SYS",""
"380","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 01-Aug-2015  13:36:54.3 (GMT-06:00)","SYS",""
"381","Slot 1","Raising","Major","Demodulator not locked","Sat 01-Aug-2015  15:04:51.0 (GMT-06:00)","SYS",""
"382","Slot 1","Raising","Critical","Traffic path down","Sat 01-Aug-2015  15:04:51.1 (GMT-06:00)","SYS",""
"383","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 01-Aug-2015  15:04:51.2 (GMT-06:00)","SYS",""
"384","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 01-Aug-2015  15:04:51.3 (GMT-06:00)","SYS",""
"385","Slot 1","Clearing","Cleared","Traffic path down","Sat 01-Aug-2015  15:04:53.4 (GMT-06:00)","SYS",""
"386","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 01-Aug-2015  15:05:01.3 (GMT-06:00)","SYS",""
"387","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 01-Aug-2015  20:36:47.3 (GMT-06:00)","SYS",""
"388","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 01-Aug-2015  20:36:52.3 (GMT-06:00)","SYS",""
"389","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 02-Aug-2015  04:22:40.3 (GMT-06:00)","SYS",""
"390","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 02-Aug-2015  04:22:50.3 (GMT-06:00)","SYS",""
"391","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 03-Aug-2015  01:58:54.3 (GMT-06:00)","SYS",""
"392","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 03-Aug-2015  01:59:03.3 (GMT-06:00)","SYS",""
"393","Slot 1","Raising","Major","Demodulator not locked","Mon 03-Aug-2015  03:15:25.3 (GMT-06:00)","SYS",""
"394","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 03-Aug-2015  03:15:25.6 (GMT-06:00)","SYS",""
"395","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 03-Aug-2015  03:15:26.3 (GMT-06:00)","SYS",""
"396","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 03-Aug-2015  03:15:35.3 (GMT-06:00)","SYS",""
"397","Slot 1","Raising","Major","Demodulator not locked","Mon 03-Aug-2015  12:50:30.5 (GMT-06:00)","SYS",""
"398","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 03-Aug-2015  12:50:30.7 (GMT-06:00)","SYS",""
"399","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 03-Aug-2015  12:50:32.3 (GMT-06:00)","SYS",""
"400","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 03-Aug-2015  12:50:41.3 (GMT-06:00)","SYS",""
"401","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 03-Aug-2015  13:43:42.3 (GMT-06:00)","SYS",""
"402","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 03-Aug-2015  13:43:52.3 (GMT-06:00)","SYS",""
"403","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 03-Aug-2015  19:28:52.3 (GMT-06:00)","SYS",""
"404","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 03-Aug-2015  19:29:02.3 (GMT-06:00)","SYS",""
"405","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 03-Aug-2015  20:09:43.3 (GMT-06:00)","SYS",""
"406","Slot 1","Raising","Major","Demodulator not locked","Mon 03-Aug-2015  20:09:43.3 (GMT-06:00)","SYS",""
"407","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 03-Aug-2015  20:09:43.6 (GMT-06:00)","SYS",""
"408","Slot 1","Raising","Critical","Traffic path down","Mon 03-Aug-2015  20:09:44.5 (GMT-06:00)","SYS",""
"409","Slot 1","Clearing","Cleared","Traffic path down","Mon 03-Aug-2015  20:09:45.6 (GMT-06:00)","SYS",""
"410","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 03-Aug-2015  20:09:54.3 (GMT-06:00)","SYS",""
"411","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 03-Aug-2015  23:20:22.3 (GMT-06:00)","SYS",""
"412","Slot 1","Raising","Major","Demodulator not locked","Mon 03-Aug-2015  23:20:22.4 (GMT-06:00)","SYS",""
"413","Slot 3","Raising","Major","DPP channel link down","Mon 03-Aug-2015  23:20:22.4 (GMT-06:00)","SYS",""
"414","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 03-Aug-2015  23:20:22.8 (GMT-06:00)","SYS",""
"415","Slot 3","Clearing","Cleared","DPP channel link down","Mon 03-Aug-2015  23:20:23.4 (GMT-06:00)","SYS",""
"416","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 03-Aug-2015  23:20:33.3 (GMT-06:00)","SYS",""
"417","Slot 1","Raising","Major","Demodulator not locked","Tue 04-Aug-2015  17:39:04.4 (GMT-06:00)","SYS",""
"418","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 04-Aug-2015  17:39:04.8 (GMT-06:00)","SYS",""
"419","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 04-Aug-2015  17:39:06.3 (GMT-06:00)","SYS",""
"420","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 04-Aug-2015  17:39:15.3 (GMT-06:00)","SYS",""
